stateabbrv,statename,stfips,areatyname,areaname,areatype,area,periodyear,periodtype,pertypdesc,period,inctype,incdesc,incsource,incsrcdesc,income,incrank,population,releasedate
CO,Colorado,8,County,Hinsdale County,4,53,1999,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17453000,62,793,20161117
CO,Colorado,8,County,Hinsdale County,4,53,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22009,45,793,20161117
CO,Colorado,8,County,Hinsdale County,4,53,1999,1,Annual,0,3,Median Household Income - United States Census,1,Census,26250,23,793,
CO,Colorado,8,County,Hinsdale County,4,53,2000,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18302000,62,791,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2000,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23138,40,791,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2000,1,Annual,0,3,Median Household Income - United States Census,1,Census,37815,29,790,
CO,Colorado,8,County,Hinsdale County,4,53,2001,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19710000,63,817,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2001,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24125,42,817,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2001,1,Annual,0,3,Median Household Income - United States Census,1,Census,37088,30,815,
CO,Colorado,8,County,Hinsdale County,4,53,2002,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19633000,64,798,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2002,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24603,41,798,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2002,1,Annual,0,3,Median Household Income - United States Census,1,Census,36706,31,797,
CO,Colorado,8,County,Hinsdale County,4,53,2003,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21006000,64,779,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2003,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26965,35,779,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2003,1,Annual,0,3,Median Household Income - United States Census,1,Census,35958,33,777,
CO,Colorado,8,County,Hinsdale County,4,53,2004,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21426000,63,810,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2004,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26452,38,810,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2004,1,Annual,0,3,Median Household Income - United States Census,1,Census,38891,33,809,
CO,Colorado,8,County,Hinsdale County,4,53,2005,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23786000,63,794,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2005,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29957,33,794,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2005,1,Annual,0,3,Median Household Income - United States Census,1,Census,42012,27,792,
CO,Colorado,8,County,Hinsdale County,4,53,2006,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22986000,64,815,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2006,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28204,38,815,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2006,1,Annual,0,3,Median Household Income - United States Census,1,Census,42406,28,816,
CO,Colorado,8,County,Hinsdale County,4,53,2007,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24470000,64,835,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2007,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29305,46,835,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2007,1,Annual,0,3,Median Household Income - United States Census,1,Census,47010,29,834,
CO,Colorado,8,County,Hinsdale County,4,53,2008,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25812000,64,818,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2008,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31555,43,818,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2008,1,Annual,0,3,Median Household Income - United States Census,1,Census,50692,28,818,
CO,Colorado,8,County,Hinsdale County,4,53,2009,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27247000,63,834,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2009,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32670,37,834,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2009,1,Annual,0,3,Median Household Income - United States Census,1,Census,48372,27,821,
CO,Colorado,8,County,Hinsdale County,4,53,2010,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28631000,62,844,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2010,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33923,33,844,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2010,1,Annual,0,3,Median Household Income - United States Census,1,Census,48195,26,843,
CO,Colorado,8,County,Hinsdale County,4,53,2011,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),30883000,62,827,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2011,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),37343,32,827,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2011,1,Annual,0,3,Median Household Income - United States Census,1,Census,49024,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2012,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32180000,62,798,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2012,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40326,28,798,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2012,1,Annual,0,3,Median Household Income - United States Census,1,Census,50177,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2013,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31644000,64,808,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2013,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39163,31,808,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2013,1,Annual,0,3,Median Household Income - United States Census,1,Census,52188,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2014,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32973000,63,781,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2014,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),42219,28,781,20161117
CO,Colorado,8,County,Hinsdale County,4,53,2014,1,Annual,0,3,Median Household Income - United States Census,1,Census,51241,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2015,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34557000,25,774,20170628
CO,Colorado,8,County,Hinsdale County,4,53,2015,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),44647,23,774,20170628
CO,Colorado,8,County,Hinsdale County,4,53,2015,1,Annual,0,3,Median Household Income - United States Census,1,Census,58613,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2016,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),35192000,63,788,20180808
CO,Colorado,8,County,Hinsdale County,4,53,2016,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),44660,27,788,20180808
CO,Colorado,8,County,Hinsdale County,4,53,2016,1,Annual,0,3,Median Household Income - United States Census,1,Census,51717,NULL,NULL,
CO,Colorado,8,County,Hinsdale County,4,53,2017,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39287000,63,794,20190131
CO,Colorado,8,County,Hinsdale County,4,53,2017,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),49480,23,794,20190131
CO,Colorado,8,County,Huerfano County,4,55,1969,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15017000,41,6826,20151119
CO,Colorado,8,County,Huerfano County,4,55,1969,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2200,59,6826,20151119
CO,Colorado,8,County,Huerfano County,4,55,1970,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17346000,41,6534,20151119
CO,Colorado,8,County,Huerfano County,4,55,1970,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2655,57,6534,20151119
CO,Colorado,8,County,Huerfano County,4,55,1971,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),20096000,39,6327,20151119
CO,Colorado,8,County,Huerfano County,4,55,1971,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3176,51,6327,20151119
CO,Colorado,8,County,Huerfano County,4,55,1972,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21075000,43,6428,20151119
CO,Colorado,8,County,Huerfano County,4,55,1972,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3279,54,6428,20151119
CO,Colorado,8,County,Huerfano County,4,55,1973,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23285000,44,6671,20151119
CO,Colorado,8,County,Huerfano County,4,55,1973,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3490,57,6671,20151119
CO,Colorado,8,County,Huerfano County,4,55,1974,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25387000,46,6589,20151119
CO,Colorado,8,County,Huerfano County,4,55,1974,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3853,59,6589,20151119
CO,Colorado,8,County,Huerfano County,4,55,1975,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27148000,43,6689,20151119
CO,Colorado,8,County,Huerfano County,4,55,1975,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4059,60,6689,20151119
CO,Colorado,8,County,Huerfano County,4,55,1976,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29668000,43,6772,20151119
CO,Colorado,8,County,Huerfano County,4,55,1976,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4381,59,6772,20151119
CO,Colorado,8,County,Huerfano County,4,55,1977,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32343000,44,6717,20151119
CO,Colorado,8,County,Huerfano County,4,55,1977,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4815,58,6717,20151119
CO,Colorado,8,County,Huerfano County,4,55,1978,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),35318000,41,6702,20151119
CO,Colorado,8,County,Huerfano County,4,55,1978,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5270,57,6702,20151119
CO,Colorado,8,County,Huerfano County,4,55,1979,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39572000,43,6553,20151119
CO,Colorado,8,County,Huerfano County,4,55,1979,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6039,59,6553,20151119
CO,Colorado,8,County,Huerfano County,4,55,1980,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),44957000,43,6445,20151119
CO,Colorado,8,County,Huerfano County,4,55,1980,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6975,59,6445,20151119
CO,Colorado,8,County,Huerfano County,4,55,1981,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),47944000,44,6452,20151119
CO,Colorado,8,County,Huerfano County,4,55,1981,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7431,58,6452,20151119
CO,Colorado,8,County,Huerfano County,4,55,1982,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),51812000,43,6665,20151119
CO,Colorado,8,County,Huerfano County,4,55,1982,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7774,60,6665,20151119
CO,Colorado,8,County,Huerfano County,4,55,1983,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),57863000,44,6819,20151119
CO,Colorado,8,County,Huerfano County,4,55,1983,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),8486,61,6819,20151119
CO,Colorado,8,County,Huerfano County,4,55,1984,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),60475000,44,6890,20151119
CO,Colorado,8,County,Huerfano County,4,55,1984,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),8777,62,6890,20151119
CO,Colorado,8,County,Huerfano County,4,55,1985,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),61587000,44,6806,20151119
CO,Colorado,8,County,Huerfano County,4,55,1985,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9049,60,6806,20151119
CO,Colorado,8,County,Huerfano County,4,55,1986,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),60461000,46,6717,20151119
CO,Colorado,8,County,Huerfano County,4,55,1986,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9001,61,6717,20151119
CO,Colorado,8,County,Huerfano County,4,55,1987,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),62489000,46,6463,20151119
CO,Colorado,8,County,Huerfano County,4,55,1987,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9669,61,6463,20151119
CO,Colorado,8,County,Huerfano County,4,55,1988,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),62669000,46,6343,20151119
CO,Colorado,8,County,Huerfano County,4,55,1988,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9880,60,6343,20151119
CO,Colorado,8,County,Huerfano County,4,55,1989,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),67329000,45,6163,20151119
CO,Colorado,8,County,Huerfano County,4,55,1989,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),10925,60,6163,20151119
CO,Colorado,8,County,Huerfano County,4,55,1989,1,Annual,0,3,Median Household Income - United States Census,1,Census,15666,61,6163,
CO,Colorado,8,County,Huerfano County,4,55,1990,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),68796000,49,5997,20151119
CO,Colorado,8,County,Huerfano County,4,55,1990,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11472,61,5997,20151119
CO,Colorado,8,County,Huerfano County,4,55,1990,1,Annual,0,3,Median Household Income - United States Census,1,Census,14730,61,6009,
CO,Colorado,8,County,Huerfano County,4,55,1991,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),73110000,49,6032,20151119
CO,Colorado,8,County,Huerfano County,4,55,1991,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12120,61,6032,20151119
CO,Colorado,8,County,Huerfano County,4,55,1992,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),79310000,47,6125,20151119
CO,Colorado,8,County,Huerfano County,4,55,1992,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12949,61,6125,20151119
CO,Colorado,8,County,Huerfano County,4,55,1993,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),83848000,49,6308,20151119
CO,Colorado,8,County,Huerfano County,4,55,1993,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13292,61,6308,20151119
CO,Colorado,8,County,Huerfano County,4,55,1993,1,Annual,0,3,Median Household Income - United States Census,1,Census,17825,61,6308,
CO,Colorado,8,County,Huerfano County,4,55,1994,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),92770000,44,6586,20151119
CO,Colorado,8,County,Huerfano County,4,55,1994,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14086,60,6586,20151119
CO,Colorado,8,County,Huerfano County,4,55,1995,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),100410000,45,6881,20151119
CO,Colorado,8,County,Huerfano County,4,55,1995,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14592,60,6881,20151119
CO,Colorado,8,County,Huerfano County,4,55,1995,1,Annual,0,3,Median Household Income - United States Census,1,Census,20769,60,6881,
CO,Colorado,8,County,Huerfano County,4,55,1996,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),108102000,46,7223,20151119
CO,Colorado,8,County,Huerfano County,4,55,1996,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14966,60,7223,20151119
CO,Colorado,8,County,Huerfano County,4,55,1997,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),119040000,45,7553,20151119
CO,Colorado,8,County,Huerfano County,4,55,1997,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15761,59,7553,20151119
CO,Colorado,8,County,Huerfano County,4,55,1997,1,Annual,0,3,Median Household Income - United States Census,1,Census,21389,61,7553,
CO,Colorado,8,County,Huerfano County,4,55,1998,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),133057000,44,7743,20161117
CO,Colorado,8,County,Huerfano County,4,55,1998,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17184,60,7743,20161117
CO,Colorado,8,County,Huerfano County,4,55,1998,1,Annual,0,3,Median Household Income - United States Census,1,Census,24269,60,7743,
CO,Colorado,8,County,Huerfano County,4,55,1999,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),136383000,44,7879,20161117
CO,Colorado,8,County,Huerfano County,4,55,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17310,61,7879,20161117
CO,Colorado,8,County,Huerfano County,4,55,1999,1,Annual,0,3,Median Household Income - United States Census,1,Census,14730,61,7879,
CO,Colorado,8,County,Huerfano County,4,55,2000,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),139724000,44,7771,20161117
CO,Colorado,8,County,Huerfano County,4,55,2000,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17980,61,7771,20161117
CO,Colorado,8,County,Huerfano County,4,55,2000,1,Annual,0,3,Median Household Income - United States Census,1,Census,26176,60,7862,
CO,Colorado,8,County,Huerfano County,4,55,2001,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),151169000,43,7635,20161117
CO,Colorado,8,County,Huerfano County,4,55,2001,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19799,58,7635,20161117
CO,Colorado,8,County,Huerfano County,4,55,2001,1,Annual,0,3,Median Household Income - United States Census,1,Census,25130,61,7869,
CO,Colorado,8,County,Huerfano County,4,55,2002,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),154869000,44,7571,20161117
CO,Colorado,8,County,Huerfano County,4,55,2002,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),20456,56,7571,20161117
CO,Colorado,8,County,Huerfano County,4,55,2002,1,Annual,0,3,Median Household Income - United States Census,1,Census,25249,60,7921,
CO,Colorado,8,County,Huerfano County,4,55,2003,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),155254000,45,7428,20161117
CO,Colorado,8,County,Huerfano County,4,55,2003,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),20901,58,7428,20161117
CO,Colorado,8,County,Huerfano County,4,55,2003,1,Annual,0,3,Median Household Income - United States Census,1,Census,25751,61,7934,
CO,Colorado,8,County,Huerfano County,4,55,2004,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),161615000,46,7193,20161117
CO,Colorado,8,County,Huerfano County,4,55,2004,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22468,56,7193,20161117
CO,Colorado,8,County,Huerfano County,4,55,2004,1,Annual,0,3,Median Household Income - United States Census,1,Census,26649,60,7714,
CO,Colorado,8,County,Huerfano County,4,55,2005,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),167828000,46,7145,20161117
CO,Colorado,8,County,Huerfano County,4,55,2005,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23489,56,7145,20161117
CO,Colorado,8,County,Huerfano County,4,55,2005,1,Annual,0,3,Median Household Income - United States Census,1,Census,28334,60,7763,
CO,Colorado,8,County,Huerfano County,4,55,2006,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),180005000,46,7127,20161117
CO,Colorado,8,County,Huerfano County,4,55,2006,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25257,52,7127,20161117
CO,Colorado,8,County,Huerfano County,4,55,2006,1,Annual,0,3,Median Household Income - United States Census,1,Census,28778,60,7774,
CO,Colorado,8,County,Huerfano County,4,55,2007,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),193713000,46,7051,20161117
CO,Colorado,8,County,Huerfano County,4,55,2007,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27473,53,7051,20161117
CO,Colorado,8,County,Huerfano County,4,55,2007,1,Annual,0,3,Median Household Income - United States Census,1,Census,29783,63,7705,
CO,Colorado,8,County,Huerfano County,4,55,2008,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),200612000,44,7073,20161117
CO,Colorado,8,County,Huerfano County,4,55,2008,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28363,55,7073,20161117
CO,Colorado,8,County,Huerfano County,4,55,2008,1,Annual,0,3,Median Household Income - United States Census,1,Census,31410,62,7765,
CO,Colorado,8,County,Huerfano County,4,55,2009,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),201559000,43,6824,20161117
CO,Colorado,8,County,Huerfano County,4,55,2009,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29537,49,6824,20161117
CO,Colorado,8,County,Huerfano County,4,55,2009,1,Annual,0,3,Median Household Income - United States Census,1,Census,30176,60,7558,
CO,Colorado,8,County,Huerfano County,4,55,2010,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),198254000,44,6668,20161117
CO,Colorado,8,County,Huerfano County,4,55,2010,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29732,48,6668,20161117
CO,Colorado,8,County,Huerfano County,4,55,2010,1,Annual,0,3,Median Household Income - United States Census,1,Census,31696,62,6711,
CO,Colorado,8,County,Huerfano County,4,55,2011,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),204601000,44,6516,20161117
CO,Colorado,8,County,Huerfano County,4,55,2011,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31400,49,6516,20161117
CO,Colorado,8,County,Huerfano County,4,55,2011,1,Annual,0,3,Median Household Income - United States Census,1,Census,30655,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2012,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),212458000,44,6583,20161117
CO,Colorado,8,County,Huerfano County,4,55,2012,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32274,50,6583,20161117
CO,Colorado,8,County,Huerfano County,4,55,2012,1,Annual,0,3,Median Household Income - United States Census,1,Census,31574,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2013,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),214941000,45,6488,20161117
CO,Colorado,8,County,Huerfano County,4,55,2013,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33129,50,6488,20161117
